Customer Name,Date,Orders
EYEVANCE PHARMACEUTICALS,2023-01-16 00:00:00,5
FLEXOPLAST,2023-01-16 00:00:00,0
FOUR04 PACKAGING LTD,2023-01-16 00:00:00,0
FRANPRIX,2023-01-16 00:00:00,5
FRIGEMO,2023-01-16 00:00:00,0
Froneri,2023-01-16 00:00:00,8
GBFOODS,2023-01-16 00:00:00,11
GLACES THIRIET,2023-01-16 00:00:00,2
GREEN ISLE FOODS,2023-01-16 00:00:00,0
HALEON,2023-01-16 00:00:00,126
Herta,2023-01-16 00:00:00,8
HEWLETT PACKARD,2023-01-16 00:00:00,1
Horizon Pharma Ireland Ltd,2023-01-16 00:00:00,0
HOVIS LTD,2023-01-16 00:00:00,5
INTERFLEX GROUP INC,2023-01-16 00:00:00,0
IRISH FLEXIBLE PACKAGING LTD,2023-01-16 00:00:00,0
JDE,2023-01-16 00:00:00,24
KELLOGG COMPANY,2023-01-16 00:00:00,40
KERRY INC,2023-01-16 00:00:00,5
KIBAR GROUP,2023-01-16 00:00:00,0
LACTALIS,2023-01-16 00:00:00,5
LOREAL,2023-01-16 00:00:00,0
LVMH,2023-01-16 00:00:00,51
MACKLE PET FOODS,2023-01-16 00:00:00,0
"MARS, INC.",2023-01-16 00:00:00,193
MAZDA,2023-01-16 00:00:00,0
MCCAIN FOODS,2023-01-16 00:00:00,8
MERCADONA,2023-01-16 00:00:00,0
MILLER/COORS,2023-01-16 00:00:00,0
"ModernaTX, Inc.",2023-01-16 00:00:00,16
MONDELEZ,2023-01-16 00:00:00,97
MONDI PACKAGING,2023-01-16 00:00:00,0
MOUSLINE,2023-01-16 00:00:00,0
NATIONAL PKG CORPORATION LTD,2023-01-16 00:00:00,1
NESTLE,2023-01-16 00:00:00,95
NISSAN,2023-01-16 00:00:00,0
ORKLA,2023-01-16 00:00:00,19
PAPERWORKS INDUSTRIES,2023-01-16 00:00:00,0
Papier-Mettler,2023-01-16 00:00:00,0
PAUL PAULET,2023-01-16 00:00:00,2
PEPSICO,2023-01-16 00:00:00,0
PHILIPS,2023-01-16 00:00:00,79
PILGRIMS PRIDE CORP,2023-01-16 00:00:00,11
POKON NATURADO B.V.,2023-01-16 00:00:00,0
PROCTER & GAMBLE,2023-01-16 00:00:00,106
RECKITT BENCKISER IN,2023-01-16 00:00:00,30
RÉMY COINTREAU,2023-01-16 00:00:00,36
RENAULT,2023-01-16 00:00:00,0
RKW,2023-01-16 00:00:00,0
RKW France Castelletta,2023-01-16 00:00:00,0
ROBERTS MART & CO LTD,2023-01-16 00:00:00,0
ROYAL CANIN,2023-01-16 00:00:00,0
SAICA PACK,2023-01-16 00:00:00,22
SCA HEALTHCARE,2023-01-16 00:00:00,0
SIGNIFY,2023-01-16 00:00:00,44
SIVA PLASTICS,2023-01-16 00:00:00,0
SKYMARK SCUNTHORPE,2023-01-16 00:00:00,0
SMURFIT,2023-01-16 00:00:00,18
ST. JOHN PACKAGING UK LTD.,2023-01-16 00:00:00,3
STARBUCKS COFFEE CO,2023-01-16 00:00:00,0
STEMPHER BV,2023-01-16 00:00:00,0
SYNPAC LIMITED,2023-01-16 00:00:00,0
TAKEDA EU,2023-01-16 00:00:00,50
TETRA PAK,2023-01-16 00:00:00,73
Tevalis Limited,2023-01-16 00:00:00,0
TRANSCONTINENTAL INC.,2023-01-16 00:00:00,0
UFLEX LIMITED,2023-01-16 00:00:00,0
ULTIMATE PACKAGING LTD,2023-01-16 00:00:00,0
UNILEVER,2023-01-16 00:00:00,11
WAITROSE LIMITED,2023-01-16 00:00:00,21
WELL,2023-01-16 00:00:00,14
WM MORRISON SUPERMARKETS PLC,2023-01-16 00:00:00,26
2 SISTERS FOOD GROUP,2023-01-09 00:00:00,2
3M,2023-01-09 00:00:00,14
AIMIA FOODS LTD,2023-01-09 00:00:00,0
ALLIED BAKERIES,2023-01-09 00:00:00,3
AMCOR,2023-01-09 00:00:00,65
ARROW FILM CONVERTORS LTD,2023-01-09 00:00:00,0
ASPLA,2023-01-09 00:00:00,0
ASTRA ZENECA,2023-01-09 00:00:00,43
ATTINDAS,2023-01-09 00:00:00,4
BEIERSDORF INCORPORATED,2023-01-09 00:00:00,97
BEMIS ELSHAM LTD,2023-01-09 00:00:00,0
BISCHOF & KLEIN,2023-01-09 00:00:00,0
BORAN MOPACK,2023-01-09 00:00:00,0
BORAN PLASTIC PACKAGING LTD,2023-01-09 00:00:00,1
BRAYFORD PLASTICS LTD,2023-01-09 00:00:00,0
BRITISH POLYTHENE IND PLC,2023-01-09 00:00:00,2
CARAMBAR & CO SAS,2023-01-09 00:00:00,3
COCA COLA,2023-01-09 00:00:00,161
Covis Pharma GmbH,2023-01-09 00:00:00,16
DANONE,2023-01-09 00:00:00,4
DS SMITH,2023-01-09 00:00:00,0
ELIF PLASTIK AMBALAJ SANAYI,2023-01-09 00:00:00,0
EMERGENT,2023-01-09 00:00:00,3
EMSUR MADRID,2023-01-09 00:00:00,0
EUGENE PERMA,2023-01-09 00:00:00,15
EUROFLEX,2023-01-09 00:00:00,0
Euroscatola,2023-01-09 00:00:00,0
EVERGREEN,2023-01-09 00:00:00,18
EVERRIS LIMITED,2023-01-09 00:00:00,5
EYEVANCE PHARMACEUTICALS,2023-01-09 00:00:00,3
FLEXOPLAST,2023-01-09 00:00:00,0
FOUR04 PACKAGING LTD,2023-01-09 00:00:00,0
FRANPRIX,2023-01-09 00:00:00,15
FRIGEMO,2023-01-09 00:00:00,5
Froneri,2023-01-09 00:00:00,3
GBFOODS,2023-01-09 00:00:00,4
GLACES THIRIET,2023-01-09 00:00:00,1
GREEN ISLE FOODS,2023-01-09 00:00:00,0
HALEON,2023-01-09 00:00:00,118
Herta,2023-01-09 00:00:00,7
HEWLETT PACKARD,2023-01-09 00:00:00,1
Horizon Pharma Ireland Ltd,2023-01-09 00:00:00,1
HOVIS LTD,2023-01-09 00:00:00,1
INTERFLEX GROUP INC,2023-01-09 00:00:00,0
IRISH FLEXIBLE PACKAGING LTD,2023-01-09 00:00:00,0
JDE,2023-01-09 00:00:00,34
KELLOGG COMPANY,2023-01-09 00:00:00,37
KERRY INC,2023-01-09 00:00:00,4
KIBAR GROUP,2023-01-09 00:00:00,0
LACTALIS,2023-01-09 00:00:00,13
LOREAL,2023-01-09 00:00:00,1
LVMH,2023-01-09 00:00:00,130
MACKLE PET FOODS,2023-01-09 00:00:00,0
"MARS, INC.",2023-01-09 00:00:00,258
MAZDA,2023-01-09 00:00:00,0
MCCAIN FOODS,2023-01-09 00:00:00,10
MERCADONA,2023-01-09 00:00:00,0
MILLER/COORS,2023-01-09 00:00:00,4
"ModernaTX, Inc.",2023-01-09 00:00:00,8
MONDELEZ,2023-01-09 00:00:00,78
MONDI PACKAGING,2023-01-09 00:00:00,0
MOUSLINE,2023-01-09 00:00:00,0
NATIONAL PKG CORPORATION LTD,2023-01-09 00:00:00,0
NESTLE,2023-01-09 00:00:00,168
NISSAN,2023-01-09 00:00:00,0
ORKLA,2023-01-09 00:00:00,32
PAPERWORKS INDUSTRIES,2023-01-09 00:00:00,0
Papier-Mettler,2023-01-09 00:00:00,1
PAUL PAULET,2023-01-09 00:00:00,0
PEPSICO,2023-01-09 00:00:00,0
PHILIPS,2023-01-09 00:00:00,54
PILGRIMS PRIDE CORP,2023-01-09 00:00:00,5
POKON NATURADO B.V.,2023-01-09 00:00:00,1
PROCTER & GAMBLE,2023-01-09 00:00:00,107
RECKITT BENCKISER IN,2023-01-09 00:00:00,166
RÉMY COINTREAU,2023-01-09 00:00:00,31
RENAULT,2023-01-09 00:00:00,0
RKW,2023-01-09 00:00:00,0
RKW France Castelletta,2023-01-09 00:00:00,0
ROBERTS MART & CO LTD,2023-01-09 00:00:00,3
ROYAL CANIN,2023-01-09 00:00:00,3
SAICA PACK,2023-01-09 00:00:00,41
SCA HEALTHCARE,2023-01-09 00:00:00,1
SIGNIFY,2023-01-09 00:00:00,60
SIVA PLASTICS,2023-01-09 00:00:00,0
SKYMARK SCUNTHORPE,2023-01-09 00:00:00,0
SMURFIT,2023-01-09 00:00:00,16
ST. JOHN PACKAGING UK LTD.,2023-01-09 00:00:00,4
STARBUCKS COFFEE CO,2023-01-09 00:00:00,15
STEMPHER BV,2023-01-09 00:00:00,0
SYNPAC LIMITED,2023-01-09 00:00:00,0
TAKEDA EU,2023-01-09 00:00:00,60
TETRA PAK,2023-01-09 00:00:00,51
Tevalis Limited,2023-01-09 00:00:00,0
TRANSCONTINENTAL INC.,2023-01-09 00:00:00,1
UFLEX LIMITED,2023-01-09 00:00:00,0
ULTIMATE PACKAGING LTD,2023-01-09 00:00:00,0
UNILEVER,2023-01-09 00:00:00,51
WAITROSE LIMITED,2023-01-09 00:00:00,30
WELL,2023-01-09 00:00:00,0
WM MORRISON SUPERMARKETS PLC,2023-01-09 00:00:00,4
2 SISTERS FOOD GROUP,2023-01-02 00:00:00,1
3M,2023-01-02 00:00:00,15
AIMIA FOODS LTD,2023-01-02 00:00:00,0
ALLIED BAKERIES,2023-01-02 00:00:00,1
AMCOR,2023-01-02 00:00:00,51
ARROW FILM CONVERTORS LTD,2023-01-02 00:00:00,0
ASPLA,2023-01-02 00:00:00,0
ASTRA ZENECA,2023-01-02 00:00:00,24
ATTINDAS,2023-01-02 00:00:00,1
BEIERSDORF INCORPORATED,2023-01-02 00:00:00,0
BEMIS ELSHAM LTD,2023-01-02 00:00:00,3
BISCHOF & KLEIN,2023-01-02 00:00:00,0
BORAN MOPACK,2023-01-02 00:00:00,0
BORAN PLASTIC PACKAGING LTD,2023-01-02 00:00:00,0
BRAYFORD PLASTICS LTD,2023-01-02 00:00:00,1
BRITISH POLYTHENE IND PLC,2023-01-02 00:00:00,1
CARAMBAR & CO SAS,2023-01-02 00:00:00,2
COCA COLA,2023-01-02 00:00:00,75
Covis Pharma GmbH,2023-01-02 00:00:00,4
DANONE,2023-01-02 00:00:00,0
DS SMITH,2023-01-02 00:00:00,0
ELIF PLASTIK AMBALAJ SANAYI,2023-01-02 00:00:00,0
EMERGENT,2023-01-02 00:00:00,1
EMSUR MADRID,2023-01-02 00:00:00,0
EUGENE PERMA,2023-01-02 00:00:00,0
EUROFLEX,2023-01-02 00:00:00,0
Euroscatola,2023-01-02 00:00:00,0
EVERGREEN,2023-01-02 00:00:00,5
EVERRIS LIMITED,2023-01-02 00:00:00,0
EYEVANCE PHARMACEUTICALS,2023-01-02 00:00:00,0
FLEXOPLAST,2023-01-02 00:00:00,0
FOUR04 PACKAGING LTD,2023-01-02 00:00:00,2
FRANPRIX,2023-01-02 00:00:00,11
FRIGEMO,2023-01-02 00:00:00,0
Froneri,2023-01-02 00:00:00,0
GBFOODS,2023-01-02 00:00:00,7
GLACES THIRIET,2023-01-02 00:00:00,8
GREEN ISLE FOODS,2023-01-02 00:00:00,0
HALEON,2023-01-02 00:00:00,91
Herta,2023-01-02 00:00:00,2
HEWLETT PACKARD,2023-01-02 00:00:00,5
Horizon Pharma Ireland Ltd,2023-01-02 00:00:00,1
HOVIS LTD,2023-01-02 00:00:00,5
INTERFLEX GROUP INC,2023-01-02 00:00:00,0
IRISH FLEXIBLE PACKAGING LTD,2023-01-02 00:00:00,0
JDE,2023-01-02 00:00:00,38
KELLOGG COMPANY,2023-01-02 00:00:00,30
KERRY INC,2023-01-02 00:00:00,2
KIBAR GROUP,2023-01-02 00:00:00,0
LACTALIS,2023-01-02 00:00:00,4
LOREAL,2023-01-02 00:00:00,0
LVMH,2023-01-02 00:00:00,31
MACKLE PET FOODS,2023-01-02 00:00:00,0
"MARS, INC.",2023-01-02 00:00:00,196
MAZDA,2023-01-02 00:00:00,0
MCCAIN FOODS,2023-01-02 00:00:00,1
MERCADONA,2023-01-02 00:00:00,0
MILLER/COORS,2023-01-02 00:00:00,3
"ModernaTX, Inc.",2023-01-02 00:00:00,4
MONDELEZ,2023-01-02 00:00:00,97
MONDI PACKAGING,2023-01-02 00:00:00,0
MOUSLINE,2023-01-02 00:00:00,0
NATIONAL PKG CORPORATION LTD,2023-01-02 00:00:00,0
NESTLE,2023-01-02 00:00:00,28
NISSAN,2023-01-02 00:00:00,0
ORKLA,2023-01-02 00:00:00,20
PAPERWORKS INDUSTRIES,2023-01-02 00:00:00,0
Papier-Mettler,2023-01-02 00:00:00,0
PAUL PAULET,2023-01-02 00:00:00,0
PEPSICO,2023-01-02 00:00:00,0
PHILIPS,2023-01-02 00:00:00,32
PILGRIMS PRIDE CORP,2023-01-02 00:00:00,5
POKON NATURADO B.V.,2023-01-02 00:00:00,0
PROCTER & GAMBLE,2023-01-02 00:00:00,39
RECKITT BENCKISER IN,2023-01-02 00:00:00,18
RÉMY COINTREAU,2023-01-02 00:00:00,23
RENAULT,2023-01-02 00:00:00,0
RKW,2023-01-02 00:00:00,0
RKW France Castelletta,2023-01-02 00:00:00,0
ROBERTS MART & CO LTD,2023-01-02 00:00:00,0
ROYAL CANIN,2023-01-02 00:00:00,0
SAICA PACK,2023-01-02 00:00:00,27
SCA HEALTHCARE,2023-01-02 00:00:00,0
SIGNIFY,2023-01-02 00:00:00,45
SIVA PLASTICS,2023-01-02 00:00:00,0
SKYMARK SCUNTHORPE,2023-01-02 00:00:00,0
SMURFIT,2023-01-02 00:00:00,17
ST. JOHN PACKAGING UK LTD.,2023-01-02 00:00:00,0
STARBUCKS COFFEE CO,2023-01-02 00:00:00,6
STEMPHER BV,2023-01-02 00:00:00,0
SYNPAC LIMITED,2023-01-02 00:00:00,0
TAKEDA EU,2023-01-02 00:00:00,21
TETRA PAK,2023-01-02 00:00:00,49
Tevalis Limited,2023-01-02 00:00:00,0
TRANSCONTINENTAL INC.,2023-01-02 00:00:00,0
UFLEX LIMITED,2023-01-02 00:00:00,0
ULTIMATE PACKAGING LTD,2023-01-02 00:00:00,0
UNILEVER,2023-01-02 00:00:00,13
WAITROSE LIMITED,2023-01-02 00:00:00,7
WELL,2023-01-02 00:00:00,0
WM MORRISON SUPERMARKETS PLC,2023-01-02 00:00:00,23
2 SISTERS FOOD GROUP,2022-12-26 00:00:00,0
3M,2022-12-26 00:00:00,0
AIMIA FOODS LTD,2022-12-26 00:00:00,0
ALLIED BAKERIES,2022-12-26 00:00:00,0
AMCOR,2022-12-26 00:00:00,3
AMPAC FLEXIBLES-CONV,2022-12-26 00:00:00,0
AR Packaging Berlin GmbH,2022-12-26 00:00:00,0
ARROW FILM CONVERTORS LTD,2022-12-26 00:00:00,0
ASPLA,2022-12-26 00:00:00,0
ASTRA ZENECA,2022-12-26 00:00:00,3
ATTINDAS,2022-12-26 00:00:00,0
BAK AMBALAJ TR,2022-12-26 00:00:00,0
BEIERSDORF INCORPORATED,2022-12-26 00:00:00,0
BEMIS ELSHAM LTD,2022-12-26 00:00:00,0
BERRY GLOBAL FILMS LLC,2022-12-26 00:00:00,0
BISCHOF & KLEIN,2022-12-26 00:00:00,0
BORAN MOPACK,2022-12-26 00:00:00,0
BORAN PLASTIC PACKAGING LTD,2022-12-26 00:00:00,0
BRASSERIES KRONENBOURG,2022-12-26 00:00:00,0
BRAYFORD PLASTICS LTD,2022-12-26 00:00:00,0
BRITISH POLYTHENE IND PLC,2022-12-26 00:00:00,0
CARAMBAR & CO SAS,2022-12-26 00:00:00,0
COCA COLA,2022-12-26 00:00:00,164
Covis Pharma GmbH,2022-12-26 00:00:00,1
CRP PRINT & PACKAGING LTD,2022-12-26 00:00:00,0
DANONE,2022-12-26 00:00:00,0
ELIF PLASTIK AMBALAJ SANAYI,2022-12-26 00:00:00,0
EMERGENT,2022-12-26 00:00:00,0
EUGENE PERMA,2022-12-26 00:00:00,0
EUROFLEX,2022-12-26 00:00:00,0
EVERGREEN,2022-12-26 00:00:00,3
EVERRIS LIMITED,2022-12-26 00:00:00,0
EYEVANCE PHARMACEUTICALS,2022-12-26 00:00:00,0
FLAGSTONE FOODS LLC,2022-12-26 00:00:00,0
FLEXOPLAST,2022-12-26 00:00:00,0
FOUR04 PACKAGING LTD,2022-12-26 00:00:00,0
FRANPRIX,2022-12-26 00:00:00,15
FRIGEMO,2022-12-26 00:00:00,0
Froneri,2022-12-26 00:00:00,1
GBFOODS,2022-12-26 00:00:00,1
GLACES THIRIET,2022-12-26 00:00:00,2
GREEN ISLE FOODS,2022-12-26 00:00:00,0
HALEON,2022-12-26 00:00:00,10
Herta,2022-12-26 00:00:00,5
HEWLETT PACKARD,2022-12-26 00:00:00,0
Horizon Pharma Ireland Ltd,2022-12-26 00:00:00,0
HOVIS LTD,2022-12-26 00:00:00,6
INTERFLEX GROUP INC,2022-12-26 00:00:00,0
IRISH FLEXIBLE PACKAGING LTD,2022-12-26 00:00:00,0
JDE,2022-12-26 00:00:00,57
KELLOGG COMPANY,2022-12-26 00:00:00,4
KERRY INC,2022-12-26 00:00:00,0
KOROZO,2022-12-26 00:00:00,0
LACTALIS,2022-12-26 00:00:00,16
LVMH,2022-12-26 00:00:00,37
MACKLE PET FOODS,2022-12-26 00:00:00,0
"MARS, INC.",2022-12-26 00:00:00,190
MCCAIN FOODS,2022-12-26 00:00:00,0
MERCADONA,2022-12-26 00:00:00,0
MILLER/COORS,2022-12-26 00:00:00,0
"ModernaTX, Inc.",2022-12-26 00:00:00,0
MONDELEZ,2022-12-26 00:00:00,26
MONDI PACKAGING,2022-12-26 00:00:00,0
MULTI PACKAGING SOLU,2022-12-26 00:00:00,0
NATIONAL PKG CORPORATION LTD,2022-12-26 00:00:00,0
NESTLE,2022-12-26 00:00:00,99
Nordvalls Etikett AB,2022-12-26 00:00:00,0
ORKLA,2022-12-26 00:00:00,5
PAPERWORKS INDUSTRIES,2022-12-26 00:00:00,0
Papier-Mettler,2022-12-26 00:00:00,0
PAUL PAULET,2022-12-26 00:00:00,0
PEPSICO,2022-12-26 00:00:00,0
PHILIPS,2022-12-26 00:00:00,73
PILGRIMS PRIDE CORP,2022-12-26 00:00:00,0
POKON NATURADO B.V.,2022-12-26 00:00:00,0
PROCTER & GAMBLE,2022-12-26 00:00:00,29
RECKITT BENCKISER IN,2022-12-26 00:00:00,9
RÉMY COINTREAU,2022-12-26 00:00:00,13
RJ REYNOLDS,2022-12-26 00:00:00,0
RKW France Castelletta,2022-12-26 00:00:00,0
ROBERTS MART & CO LTD,2022-12-26 00:00:00,11
ROYAL CANIN,2022-12-26 00:00:00,0
SAICA PACK,2022-12-26 00:00:00,13
SAVANT TECHNOLOGIES LLC,2022-12-26 00:00:00,0
SCA HEALTHCARE,2022-12-26 00:00:00,1
SENOBLE,2022-12-26 00:00:00,0
SIGNIFY,2022-12-26 00:00:00,14
SKYMARK SCUNTHORPE,2022-12-26 00:00:00,0
SMURFIT,2022-12-26 00:00:00,0
ST. JOHN PACKAGING UK LTD.,2022-12-26 00:00:00,0
STAR IRON AND METAL COMPANY,2022-12-26 00:00:00,0
STARBUCKS COFFEE CO,2022-12-26 00:00:00,1
STEMPHER BV,2022-12-26 00:00:00,0
SYNPAC LIMITED,2022-12-26 00:00:00,0
TAKEDA EU,2022-12-26 00:00:00,3
TETRA PAK,2022-12-26 00:00:00,23
TRANSCONTINENTAL INC.,2022-12-26 00:00:00,0
ULTIMATE PACKAGING LTD,2022-12-26 00:00:00,0
UNILEVER,2022-12-26 00:00:00,23
WAITROSE LIMITED,2022-12-26 00:00:00,0
WAKEFERN FOOD CORPORATION,2022-12-26 00:00:00,0
WELL,2022-12-26 00:00:00,0
WM MORRISON SUPERMARKETS PLC,2022-12-26 00:00:00,0
2 SISTERS FOOD GROUP,2022-12-19 00:00:00,5
3M,2022-12-19 00:00:00,1
AIMIA FOODS LTD,2022-12-19 00:00:00,2
ALLIED BAKERIES,2022-12-19 00:00:00,0
AMCOR,2022-12-19 00:00:00,32
AMPAC FLEXIBLES-CONV,2022-12-19 00:00:00,0
AR Packaging Berlin GmbH,2022-12-19 00:00:00,0
ARROW FILM CONVERTORS LTD,2022-12-19 00:00:00,0
ASPLA,2022-12-19 00:00:00,0
ASTRA ZENECA,2022-12-19 00:00:00,44
ATTINDAS,2022-12-19 00:00:00,0
BAK AMBALAJ TR,2022-12-19 00:00:00,0
BEIERSDORF INCORPORATED,2022-12-19 00:00:00,0
BEMIS ELSHAM LTD,2022-12-19 00:00:00,3
BERRY GLOBAL FILMS LLC,2022-12-19 00:00:00,0
BISCHOF & KLEIN,2022-12-19 00:00:00,0
BORAN MOPACK,2022-12-19 00:00:00,0
BORAN PLASTIC PACKAGING LTD,2022-12-19 00:00:00,0
BRASSERIES KRONENBOURG,2022-12-19 00:00:00,0
BRAYFORD PLASTICS LTD,2022-12-19 00:00:00,0
BRITISH POLYTHENE IND PLC,2022-12-19 00:00:00,0
CARAMBAR & CO SAS,2022-12-19 00:00:00,15
COCA COLA,2022-12-19 00:00:00,123
Covis Pharma GmbH,2022-12-19 00:00:00,11
CRP PRINT & PACKAGING LTD,2022-12-19 00:00:00,0
DANONE,2022-12-19 00:00:00,1
ELIF PLASTIK AMBALAJ SANAYI,2022-12-19 00:00:00,0
EMERGENT,2022-12-19 00:00:00,2
EUGENE PERMA,2022-12-19 00:00:00,0
EUROFLEX,2022-12-19 00:00:00,0
EVERGREEN,2022-12-19 00:00:00,13
EVERRIS LIMITED,2022-12-19 00:00:00,0
EYEVANCE PHARMACEUTICALS,2022-12-19 00:00:00,4
FLAGSTONE FOODS LLC,2022-12-19 00:00:00,0
FLEXOPLAST,2022-12-19 00:00:00,0
FOUR04 PACKAGING LTD,2022-12-19 00:00:00,0
FRANPRIX,2022-12-19 00:00:00,15
FRIGEMO,2022-12-19 00:00:00,0
Froneri,2022-12-19 00:00:00,4
GBFOODS,2022-12-19 00:00:00,1
GLACES THIRIET,2022-12-19 00:00:00,0
GREEN ISLE FOODS,2022-12-19 00:00:00,0
HALEON,2022-12-19 00:00:00,213
Herta,2022-12-19 00:00:00,2
HEWLETT PACKARD,2022-12-19 00:00:00,1
Horizon Pharma Ireland Ltd,2022-12-19 00:00:00,3
HOVIS LTD,2022-12-19 00:00:00,7
INTERFLEX GROUP INC,2022-12-19 00:00:00,0
IRISH FLEXIBLE PACKAGING LTD,2022-12-19 00:00:00,0
JDE,2022-12-19 00:00:00,20
KELLOGG COMPANY,2022-12-19 00:00:00,48
KERRY INC,2022-12-19 00:00:00,9
KOROZO,2022-12-19 00:00:00,0
LACTALIS,2022-12-19 00:00:00,15
LVMH,2022-12-19 00:00:00,24
MACKLE PET FOODS,2022-12-19 00:00:00,2
"MARS, INC.",2022-12-19 00:00:00,335
MCCAIN FOODS,2022-12-19 00:00:00,2
MERCADONA,2022-12-19 00:00:00,1
MILLER/COORS,2022-12-19 00:00:00,4
"ModernaTX, Inc.",2022-12-19 00:00:00,15
MONDELEZ,2022-12-19 00:00:00,76
MONDI PACKAGING,2022-12-19 00:00:00,0
MULTI PACKAGING SOLU,2022-12-19 00:00:00,0
NATIONAL PKG CORPORATION LTD,2022-12-19 00:00:00,0
NESTLE,2022-12-19 00:00:00,169
Nordvalls Etikett AB,2022-12-19 00:00:00,0
ORKLA,2022-12-19 00:00:00,47
PAPERWORKS INDUSTRIES,2022-12-19 00:00:00,0
Papier-Mettler,2022-12-19 00:00:00,0
PAUL PAULET,2022-12-19 00:00:00,0
PEPSICO,2022-12-19 00:00:00,0
PHILIPS,2022-12-19 00:00:00,171
PILGRIMS PRIDE CORP,2022-12-19 00:00:00,19
POKON NATURADO B.V.,2022-12-19 00:00:00,0
PROCTER & GAMBLE,2022-12-19 00:00:00,120
RECKITT BENCKISER IN,2022-12-19 00:00:00,114
RÉMY COINTREAU,2022-12-19 00:00:00,16
RJ REYNOLDS,2022-12-19 00:00:00,0
RKW France Castelletta,2022-12-19 00:00:00,0
ROBERTS MART & CO LTD,2022-12-19 00:00:00,5
ROYAL CANIN,2022-12-19 00:00:00,0
SAICA PACK,2022-12-19 00:00:00,13
SAVANT TECHNOLOGIES LLC,2022-12-19 00:00:00,0
SCA HEALTHCARE,2022-12-19 00:00:00,0
SENOBLE,2022-12-19 00:00:00,0
SIGNIFY,2022-12-19 00:00:00,64
SKYMARK SCUNTHORPE,2022-12-19 00:00:00,0
SMURFIT,2022-12-19 00:00:00,5
ST. JOHN PACKAGING UK LTD.,2022-12-19 00:00:00,2
STAR IRON AND METAL COMPANY,2022-12-19 00:00:00,0
STARBUCKS COFFEE CO,2022-12-19 00:00:00,2
STEMPHER BV,2022-12-19 00:00:00,0
SYNPAC LIMITED,2022-12-19 00:00:00,1
TAKEDA EU,2022-12-19 00:00:00,22
TETRA PAK,2022-12-19 00:00:00,59
TRANSCONTINENTAL INC.,2022-12-19 00:00:00,0
ULTIMATE PACKAGING LTD,2022-12-19 00:00:00,0
UNILEVER,2022-12-19 00:00:00,23
WAITROSE LIMITED,2022-12-19 00:00:00,15
WAKEFERN FOOD CORPORATION,2022-12-19 00:00:00,0
WELL,2022-12-19 00:00:00,11
WM MORRISON SUPERMARKETS PLC,2022-12-19 00:00:00,10
2 SISTERS FOOD GROUP,2022-12-12 00:00:00,2
3M,2022-12-12 00:00:00,12
AIMIA FOODS LTD,2022-12-12 00:00:00,0
ALLIED BAKERIES,2022-12-12 00:00:00,2
AMCOR,2022-12-12 00:00:00,58
AMPAC FLEXIBLES-CONV,2022-12-12 00:00:00,0
AR Packaging Berlin GmbH,2022-12-12 00:00:00,0
ARROW FILM CONVERTORS LTD,2022-12-12 00:00:00,0
ASPLA,2022-12-12 00:00:00,0
ASTRA ZENECA,2022-12-12 00:00:00,50
ATTINDAS,2022-12-12 00:00:00,0
BAK AMBALAJ TR,2022-12-12 00:00:00,0
BEIERSDORF INCORPORATED,2022-12-12 00:00:00,0
BEMIS ELSHAM LTD,2022-12-12 00:00:00,4
BERRY GLOBAL FILMS LLC,2022-12-12 00:00:00,0
BISCHOF & KLEIN,2022-12-12 00:00:00,0
BORAN MOPACK,2022-12-12 00:00:00,0
BORAN PLASTIC PACKAGING LTD,2022-12-12 00:00:00,0
BRASSERIES KRONENBOURG,2022-12-12 00:00:00,0
BRAYFORD PLASTICS LTD,2022-12-12 00:00:00,0
BRITISH POLYTHENE IND PLC,2022-12-12 00:00:00,3
CARAMBAR & CO SAS,2022-12-12 00:00:00,10
COCA COLA,2022-12-12 00:00:00,169
Covis Pharma GmbH,2022-12-12 00:00:00,52
CRP PRINT & PACKAGING LTD,2022-12-12 00:00:00,0
DANONE,2022-12-12 00:00:00,6
ELIF PLASTIK AMBALAJ SANAYI,2022-12-12 00:00:00,0
EMERGENT,2022-12-12 00:00:00,4
EUGENE PERMA,2022-12-12 00:00:00,0
EUROFLEX,2022-12-12 00:00:00,0
EVERGREEN,2022-12-12 00:00:00,14
EVERRIS LIMITED,2022-12-12 00:00:00,0
EYEVANCE PHARMACEUTICALS,2022-12-12 00:00:00,1
FLAGSTONE FOODS LLC,2022-12-12 00:00:00,0
FLEXOPLAST,2022-12-12 00:00:00,0
FOUR04 PACKAGING LTD,2022-12-12 00:00:00,0
FRANPRIX,2022-12-12 00:00:00,7
FRIGEMO,2022-12-12 00:00:00,0
Froneri,2022-12-12 00:00:00,9
GBFOODS,2022-12-12 00:00:00,2
GLACES THIRIET,2022-12-12 00:00:00,25
GREEN ISLE FOODS,2022-12-12 00:00:00,8
HALEON,2022-12-12 00:00:00,217
Herta,2022-12-12 00:00:00,4
HEWLETT PACKARD,2022-12-12 00:00:00,17
Horizon Pharma Ireland Ltd,2022-12-12 00:00:00,1
HOVIS LTD,2022-12-12 00:00:00,6
INTERFLEX GROUP INC,2022-12-12 00:00:00,0
IRISH FLEXIBLE PACKAGING LTD,2022-12-12 00:00:00,0
JDE,2022-12-12 00:00:00,13
KELLOGG COMPANY,2022-12-12 00:00:00,34
KERRY INC,2022-12-12 00:00:00,25
KOROZO,2022-12-12 00:00:00,0
LACTALIS,2022-12-12 00:00:00,7
